ID,Region,Category,Title,Description,Source,Link,Proximity_Score
d511bf44e088d6769fadd838b91c4d98,EUROPA,Science & Tech,Crans-Montana fire likely caused by sparklers on Champagne bottles,"Initial investigations ​suggest that ⁠the fire which tore through a Swiss ski resort ​bar started ‍when 'fountain candles' attached ​to champagne bottles were carried ​aloft too close to the ceiling, the local prosecutor said on Friday. Authorities planned to look into whether the material on the ceiling that was designed to muffle sound conformed with regulations. FRANCE 24's Olivia Bizot is on the ground.",https://www.france24.com/en/europe/rss,https://www.france24.com/en/video/20260102-crans-montana-fire-likely-caused-by-sparklers-on-champagne-bottles,85.02
7814a5ae83455c66268f5d35364231d5,EUROPA,Science & Tech,"At least 40 killed and 119 injured in Crans-Montana fire caused by 'sparklers', Swiss officials say","Swiss officials told a press conference on Friday that the deadly fire at a Crans-Montana ski resort bar on New Year’s Eve, which killed at least 40 people, was likely caused by sparkling flares atop Champagne bottles that came too close to the ceiling. Authorities said 113 of the 119 injured have been identified, including 14 French and 11 Italians.",https://www.france24.com/en/europe/rss,https://www.france24.com/en/europe/20260102-watch-live-swiss-officials-brief-media-after-deadly-nye-fire-in-cras-montana-bar,87.4
aa4f1c2e4ee4785302d3e77313843b69,EUROPA,Science & Tech,Álbum | Las mejores imágenes del papa Francisco,Un repaso visual a la trayectoria de Jorge Mario Bergoglio. Desde sus días como cardenal de Buenos Aires hasta sus últimos meses como Papa en el Vaticano,https://rss.elconfidencial.com/mundo/,https://www.elconfidencial.com/mundo/2025-04-21/muere-papa-francisco-mejores-fotos_4066850/,73.93
c08d5f9d18d0b842f5c4e87fb73ef803,EUROPA,Science & Tech,Heathrow accused of ‘colossal failure’ over fire shutdown,Heathrow accused of ‘colossal failure’ over fire shutdown,https://www.telegraph.co.uk/news/rss.xml,https://www.telegraph.co.uk/news/2025/03/21/heathrow-airport-closed-latest-news-fire-power-outage/,79.23
dae5833f8229f43fb2d60353a02de77b,EUROPA,Science & Tech,Man in wheelchair stabbed to death in east London,,https://www.telegraph.co.uk/news/rss.xml,https://www.telegraph.co.uk/news/2024/08/28/man-in-wheelchair-stabbed-to-death-in-east-london/,71.28
95d2847f056619d9bd8d39591a687fee,EUROPA,Science & Tech,Man who called for migrant centres to be burnt down jailed for three years,,https://www.telegraph.co.uk/news/rss.xml,https://www.telegraph.co.uk/news/2024/08/09/riots-latest-news-protesters-stay-home/,75.16
3a8ee3a75893b6a6aed110a3167a70b5,EUROPA,Science & Tech,Swiss authorities open criminal investigation into ski bar after fire left 40 people dead,"The managers are suspected of negligent homicide, negligent bodily harm and causing fire by negligence, Swiss police said",https://www.independent.co.uk/news/world/europe/rss,https://www.independent.co.uk/news/world/europe/switzerland-fire-crans-montana-criminal-investigation-b2893972.html,85.59
7022193078235bc41cbec408011b1bf5,EUROPA,Science & Tech,"Incendie de Crans-Montana : 24 corps identifiés à ce stade, dont celui d’un Français de 39 ans",Plusieurs mineurs figurent parmi les personnes identifiées. Le Quai d’Orsay a précisé que 23 Français ont été blessés dans l’incendie du bar et que huit étaient toujours portés disparus.,https://www.lemonde.fr/rss/une.xml,https://www.lemonde.fr/international/article/2026/01/04/incendie-de-crans-montana-24-corps-identifies-a-ce-stade-dont-celui-d-un-francais-de-39-ans_6660511_3210.html,84.18
63006ce8f06015a7c83b30b7081ea560,EUROPA,Science & Tech,Criminal case opened against managers of Swiss bar after deadly fire,The blaze on New Year's Day at Le Constellation bar in Crans-Montana left at least 40 people dead.,https://www.politico.eu/feed/,https://www.politico.eu/article/criminal-case-opened-against-managers-swiss-bar-after-deadly-fire/?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,87.4
71ae52369c2f8c93db5596acdfcbcb44,MEDIO_ORIENTE,Science & Tech,Boxer Anthony Joshua returns to UK after fatal Nigeria car crash,Joshua returns after recovering from the minor injuries he sustained during a crash that killed two of his friends.,https://www.aljazeera.com/xml/rss/all.xml,https://www.aljazeera.com/sports/2026/1/4/boxer-anthony-joshua-returns-to-uk-after-fatal-nigeria-car-crash?traffic_source=rss,76.76
f23b44010330330c822a238017d84be0,MEDIO_ORIENTE,Science & Tech,"Fire breaks out in Haruvit Forest, not yet contained",,https://www.jpost.com/rss/rssfeedsheadlines.aspx,https://www.jpost.com/breaking-news/article-856851,75.21
27b5c2bd4a1bafbca25c8fa6d071b941,MEDIO_ORIENTE,Science & Tech,"North Korea internet hit by a major outage, analyst says",,https://www.jpost.com/rss/rssfeedsheadlines.aspx,https://www.jpost.com/breaking-news/article-856837,75.49
e64dac2933b612893d047a9203c0bc68,ASIA_PACIFICO,Science & Tech,China to crack down on AI firms to protect kids,"The draft regulations are aimed to address concerns around chatbots, which have surged in popularity in recent months.",http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/c8dydlmenvro?at_medium=RSS&at_campaign=rss,78.55
5c4161313da64bcdee4e97e9b575bfe4,ASIA_PACIFICO,Science & Tech,"Jailed HK tycoon's 'teeth rotting and fingernails falling off', daughter tells BBC",The daughter of Jimmy Lai tells the BBC that her father's health is deteriorating in prison.,http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/cr57nvrjrlno?at_medium=RSS&at_campaign=rss,77.94
e6146bade3b706592b10456d083a3d7a,ASIA_PACIFICO,Science & Tech,Hong Kong records 72% jump in mainland Chinese tourists over long New Year break,"Hong Kong welcomed nearly 660,000 mainland Chinese visitors over the New Year countdown and the subsequent three-day holiday across the border, a 72 per cent increase from the same period a year ago.
Sector representatives said the surge was a boost for the hotel sector but brought limited benefits for retailers.
Data released by the Immigration Department on Sunday showed 659,090 mainland visitors entered Hong Kong between New Year’s Eve and Saturday, accounting for 79 per cent of the total...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3338680/hong-kong-records-72-jump-mainland-chinese-tourists-over-long-new-year-break?utm_source=rss_feed,79.34
b3898b4adc6501113f2c25995a328566,ASIA_PACIFICO,Science & Tech,Passengers made 30 million trips in 2025 with Hong Kong’s high-speed rail line,"Passengers made more than 30 million trips using Hong Kong’s cross-border high-speed rail link last year, with the figure representing a 17 per cent increase from 2024 and setting a record.
The MTR Corporation also revealed on Sunday that the West Kowloon rail terminus set a new single-day ridership record on December 27, when the number of passenger trips reached about 140,000.
The company also described last year’s usage figure as a “record high”, while noting that cumulative patronage since..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/hong-kong/transport/article/3338681/passengers-made-30-million-trips-2025-hong-kongs-high-speed-rail-line?utm_source=rss_feed,77.5
e153c5b5e8790f9203259f2afc92f6d7,ASIA_PACIFICO,Science & Tech,"2 bodies found as Indonesia extends search for missing Spanish father, 3 children","Indonesian rescuers recovered a second body on Sunday in the ongoing search for a Spanish soccer coach and two of his children who went missing after a tour boat sank during their Christmas holiday.
The rescue team retrieved the body floating near Padar island, about 2km (1.2 miles) from the site of the sinking, said Fathur Rahman, the Maumere Search and Rescue Office chief.
The newly recovered body remains unidentified by authorities, but is believed to be that of a member of the family who was",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/asia/southeast-asia/article/3338664/2-bodies-found-indonesia-extends-search-missing-spanish-father-3-children?utm_source=rss_feed,78.99
af2a35c02b1ccb7c270c34f5e3297ee5,ASIA_PACIFICO,Science & Tech,"Daiichi Sankyo to spend $1.9bn on production lines in China, US, elsewhere",,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/business/pharmaceuticals/daiichi-sankyo-to-spend-1.9bn-on-production-lines-in-china-us-elsewhere,75.88
b0cbdaaf4cff46ffad208593fd992a44,ASIA_PACIFICO,Science & Tech,"Trump, Takaichi discuss PM's possible spring visit to US in phone call",,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/politics/international-relations/trump-takaichi-discuss-pm-s-possible-spring-visit-to-us-in-phone-call,74.49
74826d9c8eb4ae780e0f68ff30ebe22b,ASIA_PACIFICO,Science & Tech,Japan's Takaichi to seek early 2026 Trump meeting as China tension persists,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/politics/international-relations/japan-china-tensions/japan-s-takaichi-to-seek-early-2026-trump-meeting-as-china-tension-persists,75.92
623ef60b872789a37798a99838fa81aa,ASIA_PACIFICO,Science & Tech,"From Rolexes to iPhones, 'used in Japan' gains global cachet",,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/spotlight/datawatch/from-rolexes-to-iphones-used-in-japan-gains-global-cachet,73.81
c08dcc3f11edc9661db3787d091f3076,ASIA_PACIFICO,Science & Tech,Japan's Meiko plans circuit board plant in Vietnam for Samsung AI phones,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/business/electronics/japan-s-meiko-plans-circuit-board-plant-in-vietnam-for-samsung-ai-phones,76.14
eae39224091d6d238402c072ffb454e7,ASIA_PACIFICO,Science & Tech,Why China is racing to develop its own commercial jet engine,China's reliance on Western jet engines remains a key vulnerability.,https://www.straitstimes.com/news/asia/rss.xml,https://www.straitstimes.com/asia/east-asia/sovereignty-in-the-skies-why-china-is-racing-to-develop-its-own-commercial-jet-engine,74.75
5aa4e3224de96ee790b4a0d6675b5edf,ASIA_PACIFICO,Science & Tech,"Stuck in Afghanistan, Pakistanis want border to finally reopen",The border has remained largely closed since the October clashes that killed more than 70 people.,https://www.straitstimes.com/news/asia/rss.xml,https://www.straitstimes.com/asia/south-asia/stuck-in-afghanistan-pakistanis-want-border-to-finally-reopen,77.9
3ecf38ac21fb190867ea65d8c9b45fa8,ASIA_PACIFICO,Science & Tech,Concerned about well-being of the people of Venezuela: India,The MEA further informed that the Embassy of India in capital Caracas “is in contact with members of the Indian community and will continue to provide all possible assistance”,https://www.thehindu.com/news/national/feeder/default.rss,https://www.thehindu.com/news/national/recent-developments-in-venezuela-a-matter-of-deep-concern-mea/article70470314.ece,74.77
31589513c11a43b811135e2426ef05ba,AFRICA,Science & Tech,Dozens missing after boat carrying 200 migrants sinks off Gambia,It is the latest accident on one of the world’s most dangerous routes used by West Africans trying to reach Spain.,http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/news/articles/clynvkwglx4o?at_medium=RSS&at_campaign=rss,79.13
bffa583faa72a8baf70788084a9a65bc,AFRICA,Science & Tech,Equatorial Guinea pair banned for abusing referee at Afcon,Equatorial Guinea's Carlos Akapo and Josete Miranda are banned for four games for abusing the referee after their defeat by Sudan at Afcon 2025.,http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/sport/football/articles/c98p566m3jdo?at_medium=RSS&at_campaign=rss,76.1
9d8ea5b321533889eaff7c8bed49f331,AFRICA,Science & Tech,An alleged drug cartel and a murdered witness: South Africa's police corruption probe,Allegations of graft and political interference in the police have been aired at public hearings.,http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/news/articles/cj69d8we98jo?at_medium=RSS&at_campaign=rss,76.6
244fa87f2bb9427ea3912d0302286775,AFRICA,Science & Tech,Somalia: Armed Forces Kill 20 Al-Shabaab Fighters in Targeted Raid,"[Shabelle] Mogadishu -- Somali special forces, Danab, carried out a targeted operation Friday night in Bulo Fulay, a key Al-Shabaab stronghold in the Bay region, killing 20 members of the militant group, officials said.",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601030129.html,77.9
a17d574bd23cfb8ff2b0d5d20cd450d4,AFRICA,Science & Tech,"Kenya: Multi storey building collapses in Nairobi, trapping unknown number of people","Kenya woke up to another construction disaster after a multi storey building collapsed in Nairobi's South C area, trapping an unknown number of people.",https://www.africanews.com/feed/,http://www.africanews.com/2026/01/02/kenya-multi-storey-building-collapses-in-nairobi-trapping-unknown-number-of-people/,78.87
096d25162922de826d035b327bdfa125,NORTEAMERICA,Politics & Policy,Dominion still has pending lawsuits against election deniers such as Rudy Giuliani and Sidney Powell,,http://rss.cnn.com/rss/cnn_topstories.rss,https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/h_8d51e3ae2714edaa0dace837305d03b8,73.29
8d8cb6bc715658ccd2c2ab9afc2b36e2,NORTEAMERICA,Politics & Policy,Democrats bash Justice Clarence Thomas but their plan to investigate ethics allegations is unclear,"Senate Democrats railed against Justice Clarence Thomas on Tuesday amid reports that the Supreme Court conservative failed to disclose luxury travel, gifts and a real estate transaction involving a GOP megadonor, but their plan to investigate the conservative jurist remains unclear.",http://rss.cnn.com/rss/cnn_topstories.rss,https://www.cnn.com/2023/04/18/politics/clarence-thomas-ethics-democrats/index.html,72.67
159d0a4b374118cf0b3d3397321b2587,NORTEAMERICA,Politics & Policy,GOP prepared to block vote to replace Feinstein on Senate Judiciary,"Senate Majority Leader Chuck Schumer said on Tuesday that he hopes to replace Democratic Sen. Dianne Feinstein on the Senate Judiciary Committee with Sen. Ben Cardin of Maryland and aims to set up a floor vote on the issue this afternoon, which Republicans are expected to block.",http://rss.cnn.com/rss/cnn_topstories.rss,https://www.cnn.com/2023/04/18/politics/schumer-senate-feinstein-vote-cardin/index.html,73.98
39be7ed3422bc16085ea055b5d39f3c9,NORTEAMERICA,Politics & Policy,The 2024 presidential alternative many voters will want,,http://rss.cnn.com/rss/cnn_topstories.rss,https://www.cnn.com/2023/04/18/opinions/2024-presidential-election-alternative-voters-lieberman,74.92
ed48a4dc8231a0771784aa0e42b1838b,NORTEAMERICA,Politics & Policy,"Venezuelan leader Maduro, wife arrive at Brooklyn detention facility after capture by US forces",Venezuelan leader Nicolás Maduro and his wife arrived at the Metropolitan Detention Center in New York Saturday night and face drug conspiracy charges after being captured by U.S. forces Saturday.,http://feeds.foxnews.com/foxnews/latest,https://www.foxnews.com/us/venezuelan-leader-maduro-lands-new-york-after-being-captured-us-forces-drug-conspiracy-charges,86.08
d4f6dc8d6db65628f008f3d26da1907b,NORTEAMERICA,Politics & Policy,Maduro arrives in New York. What to know about the U.S. operation in Venezuela,"President Trump said the U.S. would ""run"" Venezuela, following the capture of President Nicolás Maduro on Saturday. But many questions remain about what's next.",https://feeds.npr.org/1001/rss.xml,https://www.npr.org/2026/01/03/nx-s1-5665670/venezuela-strikes-us-maduro,87.06
542f80a12519ac5ea69ad36d5bfaa437,NORTEAMERICA,Politics & Policy,Live Updates: Questions Mount for U.S. and Venezuela After Maduro’s Capture,"The Trump administration faced scrutiny over its plans for Venezuela after seizing President Nicolás Maduro and bringing him to New York to face drug trafficking charges. President Trump said the United States would “run the country,” but there were few indications of how.",https://rss.nytimes.com/services/xml/rss/nyt/World.xml,https://www.nytimes.com/live/2026/01/04/world/trump-us-venezuela-maduro,88.36
a18e92e5e3d61895f49786099e15f6ca,NORTEAMERICA,Politics & Policy,"Inside ‘Operation Absolute Resolve,’ the U.S. Effort to Capture Maduro","The tactically precise operation successfully extracted Mr. Maduro with no loss of American life, a result heralded by President Trump amid larger questions about the legality and rationale for the U.S. actions in Venezuela.",https://rss.nytimes.com/services/xml/rss/nyt/World.xml,https://www.nytimes.com/2026/01/03/us/politics/trump-capture-maduro-venezuela.html,86.32
70ccc95af5d1da3647c394a2dd425a63,NORTEAMERICA,Politics & Policy,"Trump Avoids Congressional Approval for Maduro’s Capture, and Democrats Raise Alarms","Democrats raised constitutional concerns and said the Trump administration had misrepresented its goals in Venezuela, while most Republicans cheered the action.",https://rss.nytimes.com/services/xml/rss/nyt/World.xml,https://www.nytimes.com/2026/01/03/us/politics/trump-venezuela-congress-authorization.html,85.52
f33a8b544550f3a49561d36670a8d26e,NORTEAMERICA,Politics & Policy,"Live updates: Trump operation against Maduro draws praise, fury","President Trump&#8217;s operation to oust Venezuelan President Nicolás Maduro on Saturday drew a sharp response in the U.S. and abroad, from outright praise to fury, with some expressing gladness over the end of a dictator&#8217;s regime tempered by concern over how it was handled. The massive covert operation, in the works since late summer, followed&#8230;",https://thehill.com/feed/,https://thehill.com/homenews/administration/5671431-live-updates-trump-venezuela-maduro/,87.73
ad503ad1f664b65055bee154cd8f6cd1,NORTEAMERICA,Politics & Policy,Pelosi accuses Trump of hypocrisy over Maduro charges,"Former House Speaker Nancy Pelosi (D-Calif.) on Saturday called President Trump&#8217;s indictment of Venezuelan President Nicolas Maduro &#8220;hypocritical,&#8221; after Trump pardoned former Honduran President Juan Orlando Hernández last year following his conviction on drug charges. &#8220;If the President grounds his actions on the basis of drug trafficking charges, it is entirely hypocritical in light of&#8230;",https://thehill.com/feed/,https://thehill.com/homenews/house/5671135-pelosi-trump-venezuela-maduro-charges/,83.64
806065f0ac533ceeb208d03d45546aad,NORTEAMERICA,Politics & Policy,No REAL ID? Why you may want to get one in 2026,"(NEXSTAR) – Whether or not your driver&#8217;s license or state identification card has one small feature on it could determine whether you&#8217;ll be asked to fork over $45 before your flight in 2026. Roughly two decades ago, legislation was enacted to create a national minimum requirement for state driver’s licenses and ID cards. In spring&#8230;",https://thehill.com/feed/,https://thehill.com/homenews/5659990-no-real-id-why-you-may-want-to-get-one-in-2026/,72.96
1921c9637d218c3e38c667a5883d68f1,NORTEAMERICA,Politics & Policy,READ: Justice Department’s 2020 indictment against Maduro,"Attorney General Pam Bondi on Saturday morning said Venezuelan President Nicolás Maduro, along with his wife Cilia Flores, had been indicted in the Southern District of New York. He &#8220;has been charged with Narco-Terrorism Conspiracy, Cocaine Importation Conspiracy, Possession of Machineguns and Destructive Devices, and Conspiracy to Possess Machineguns and Destructive Devices against the United&#8230;",https://thehill.com/feed/,https://thehill.com/regulation/court-battles/5670864-nicolas-maduro-narco-terrorism-charges-read/,87.82
0622530dbcfc234e11a9ddf9ac50a989,NORTEAMERICA,Politics & Policy,Minnesota fraud scandal poses danger for Democrats in Senate race,"The massive statewide fraud scandal in Minnesota&#160;is threatening to become a liability for&#160;Democrats in the state’s closely watched Senate race this year.&#160; In particular, some Democrats think the widespread money laundering scheme, which is estimated to have stolen as much as roughly&#160;$9 billion, could be a problem for Lt. Gov. Peggy Flanagan, the second-in-command to&#8230;",https://thehill.com/feed/,https://thehill.com/homenews/campaign/5670354-minnesota-democrats-fraud-scandal/,75.18
9f69664fe5418f9cb9dbe6506f35ff7f,NORTEAMERICA,Politics & Policy,5 takeaways from Mamdani’s start as NYC mayor,"New York City Mayor Zohran Mamdani (D) proclaimed a “new era” as he took the helm of the country’s largest city on New Year’s Day.&#160; Mamdani, the 34-year-old democratic socialist whose star rocketed last year, was publicly sworn in on the steps of City Hall, where he addressed a&#160;crowd of thousands&#160;in a sweeping inauguration speech&#8230;",https://thehill.com/feed/,https://thehill.com/homenews/campaign/5670291-mamdani-new-york-affordability/,77.21
a9fa14d1b3bf7c95b68ee895409ec335,NORTEAMERICA,Politics & Policy,Reckless breaches of contract will not make America great,"The Trump administration has violated the fundamental business principle of honoring legally binding contracts, which will cost both the Treasury and the people dearly and create obstacles to future governmental deal-making.",https://thehill.com/feed/,https://thehill.com/opinion/judiciary/5669498-broken-government-business-deals/,77.83
e7650970e13f7be6ddb234103558ba90,NORTEAMERICA,Politics & Policy,Trump: Construction of DC’s new arch to start in early 2026,"President Trump revealed in an interview this week that the construction of the Triumphal Arch in Washington, D.C., is set to begin soon.  “It hasn’t started yet. It starts sometime in the next two months. It’ll be great. Everyone loves it,” Trump said in an interview with Politico that was published Wednesday. “They love the&#8230;",https://thehill.com/feed/,https://thehill.com/homenews/administration/5669878-trump-construction-washington-new-arch-2026/,76.71
54dca47ca408b77354faaceddca59893,NORTEAMERICA,Politics & Policy,Venezuela proves the US learned the wrong lessons from Iraq,"The Trump administration's pressure campaign against Venezuela is reminiscent of the U.S.'s catastrophic invasion of Iraq, as it relies on exaggeration, fearmongering, and the fabrication of existential threats to justify its actions, potentially leading to the same disastrous consequences.",https://thehill.com/feed/,https://thehill.com/opinion/international/5669429-venezuela-us-tanker-seizures/,82.55
997abcfc05b193f67519703b1e7df11f,NORTEAMERICA,Politics & Policy,What AI means for the future of policing,"Artificial intelligence is increasingly shaping who police stop, how reports are written, where officers patrol and how evidence is analyzed.Why it matters: The tech promises speed and efficiency. But its rapid spread is outpacing public rules, and could embed errors and bias deep within the criminal justice system.The big picture: Local law enforcement agencies are facing chronic staffing shortages amid pressures to reduce violent crime.Around 75% of officers say understaffing has delayed their",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2026/01/02/ai-police-reports-patrols-data-centers-video,73.37
69b985409d2c95e4cf24544acf770320,NORTEAMERICA,Politics & Policy,5 key takeaways from Jack Smith's deposition on the Trump probes,"The House Judiciary Committee on Wednesday released former special counsel Jack Smith's 255-page deposition transcript, shedding new light on his investigation and indictments of President Trump. The big picture: Although Smith's testimony earlier this month was conducted behind closed doors, his request to release the full transcript underscores his confidence in his team's work and conclusions — despite Trump's threats to prosecute him. Here are five takeaways from Smith's testimony. 1. Jan. 6",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2025/12/31/trump-jack-smith-election-transcript-testimony-fbi,76.17
76ca89ebca4648c78708c4c67267aaa2,NORTEAMERICA,Politics & Policy,U.S. murders on pace for largest one-year drop on record,"Data: Real Time Crime Index; Chart: Axios VisualsThe U.S. is on pace for the largest one-year drop in murders the nation has ever recorded, according to an analysis by crime stats expert Jeff Asher.The big picture: The decline in killings is part of a broader decrease in violent crime following the COVID-era spike. Mass killings in the U.S. also fell in 2025, reaching their lowest level since 2006.The Real-Time Crime Index, which compiles data from 570 law enforcement agencies, shows a nearly a ",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2025/12/24/us-trump-murder-data-killing-crime-national-guard,76.95
