ID,Region,Category,Title,Description,Source,Link,Proximity_Score
05d3bbec6f3fe7b2e4e3e84b0bceac71,NORTEAMERICA,Global Economy,"SNAP error rates: Which states overpay, underpay people most often?",States have two years to dramatically reduce mistakes in administering food aid or risk losing funding.,https://thehill.com/feed/,https://thehill.com/homenews/5668490-snap-error-rates-which-states-overpay-underpay-people-most-often/,74.43
95c10d652e170c51c7ec88f5019ff559,NORTEAMERICA,Global Economy,SAFE Chips Act avoids a false choice on the economy and national security,There are alternatives to accepting a recession or transferring advanced technology to China.,https://thehill.com/feed/,https://thehill.com/opinion/technology/5669891-ai-chips-export-us-china/,78.4
75bbeb11d40ad67f387aad8243698088,NORTEAMERICA,Global Economy,Trump insults Pritzker with AI-generated social media post,"President Trump on Friday shared an AI-generated image mocking Illinois Gov. JB Pritzker (D), the latest in his feud with the governor since his return to the White House almost one year ago. The image shared on Truth Social depicts Pritzker in a city, surrounded by flames and homeless encampments around him, with people lying&#8230;",https://thehill.com/feed/,https://thehill.com/homenews/administration/5670567-trump-pritzker-ai-image-feud/,78.16
a20252c9d77f0b59d9438f4f740e6247,NORTEAMERICA,Global Economy,Offshore wind companies challenge Trump anti-wind orders,"The Trump administration’s latest attempt to block offshore wind turbine construction is meeting with a pushback in the courts. In December, the administration&#160;suspended the authority&#160;of five major offshore wind projects to build in federal waters. It did so by pausing leases granted to them by the federal government allowing for the use of the ocean,&#8230;",https://thehill.com/feed/,https://thehill.com/policy/energy-environment/5670336-offshore-wind-trump-court-challenge/,77.39
78fcf6b4dcdabe0e99a33ff320164f1f,NORTEAMERICA,Global Economy,Musk’s AI chatbot Grok apologizes after generating sexualized image of young girls,"Elon Musk&#8217;s AI chatbot Grok&#160;apologized&#160;this week after generating and sharing&#160;a sexualized image of two young girls, calling it a “failure in safeguards.”&#160; “I deeply regret an incident on Dec 28, 2025, where I generated and shared an AI image of two young girls (estimated ages 12-16) in sexualized attire based on a user&#8217;s prompt,” the&#8230;",https://thehill.com/feed/,https://thehill.com/policy/technology/5669917-elon-musk-ai-chatbot-grok-apologizes/,75.97
f04c2d351f02fdce75ad295cc7c9164d,NORTEAMERICA,Global Economy,Trump's isolationism meets his Venezuela exception,"Hours after capturing Venezuelan President Nicolás Maduro, President Trump announced the U.S. will ""run the country"" — acting on a threat he's maintained for years, even as he denounced nation building elsewhere.Why it matters: Trump built his foreign policy brand on rejecting intervention, repeatedly vowing America would stop toppling regimes and rebuilding nations. But he's consistently carved out an exception for Venezuela because of its proximity and possession of the world's largest oil res",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2026/01/03/trump-venezuela-nation-building-isolationism,81.92
867a2c79df21e863227c6f5690d87817,NORTEAMERICA,Global Economy,"Maduro likely headed for ""inhumane"" jail that housed Ghislaine Maxwell","Venezuelan President Nicolás Maduro and his wife are reportedly being taken to Metropolitan Detention Center (MDC), a federal jail in Brooklyn, after the Trump administration ""captured"" the couple in a stunning operation Saturday morning.Why it matters: The facility is known for housing high-profile ""celebrity prisoners"" such as Joaquin ""El Chapo"" Guzman, Luigi Mangione, Ghislaine Maxwell, P Diddy, and Sam Bankman-Fried. The center is also notoriously decrepit, unsanitary and unsafe. What they'r",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2026/01/03/maduro-detained-nyc-jail,80.75
22e2e56371438a59d9dd286c2fda16b0,NORTEAMERICA,Global Economy,"Trump's wealth grew in 2025, but his investors took lumps","Data: CoinGecko,  Financial Modeling Prep; Note: Stock prices based on market close on Jan. 17. Crypto prices based on aggregate CoinGecko data for Jan. 19 and on current prices as of 4pm ET on Dec. 31. Chart: Jacque Schrag/Axios VisualsRetail investors had the chance in 2025 to put their money directly on Donald Trump, in a way unlike any American presidency in history.A couple of those bets didn't work out so well.The big picture: Trump's vast, burgeoning business empire includes multiple trad",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2026/01/02/trump-2025-investments-trump-coin-djt,80.4
63ec633ece81567796700716981975a9,NORTEAMERICA,Global Economy,5 takeaways from Trump's defiant WSJ interview on his health,"President Trump dismissed concerns about his health related to his age during a Wall Street Journal interview published Thursday, declaring: ""My health is perfect.""Why it matters: The 79-year-old last year became the oldest president ever to be inaugurated and questions have been raised about his health similar to those faced by former President Biden, 83 — whom he mocked during the 2024 presidential campaign as feeble and confused before his predecessor dropped out of the race.Trump's WSJ inter",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2026/01/02/trump-health-interview-wall-street-journal,76.87
1c3204a23a9fa71f3ec0c3238ded0390,NORTEAMERICA,Global Economy,"Basic Medicaid info can be shared with ICE, judge says","The Trump administration can share basic Medicaid information about undocumented immigrants with Immigration and Customs Enforcement, a federal judge ruled Monday.The big picture: The judge's order permits sharing of basic biographical, contact and location information, a win for the Trump administration's effort to use Medicaid data in its immigration crackdown — an arrangement that critics said raised privacy concerns.Context: Undocumented immigrants are not eligible to enroll in federal Medic",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2025/12/30/trump-share-medicaid-information-ice-dhs,74.9
6a34573294544856d230caf3590dff56,NORTEAMERICA,Global Economy,The year the U.S. economy bent but didn't break,"The U.S. economy was beaten and battered in 2025, and powered ahead despite it all.The big picture: The question for 2026 is whether the underlying sources of weakness that are already evident will broaden out into something that threatens to undermine its overall resilience.Threat level: Beneath buoyant growth in GDP and asset prices are serious worries. The labor market is looking softer by the month.Elevated inflation is pinching family budgets. And fears are rising that the AI-fueled boom co",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2025/12/30/economy-trump-jobs-inflation,81.94
ac645feef93eb1a2114e57dd526a95a6,NORTEAMERICA,Global Economy,Why American stocks are out of favor on the global stage,"Data: Financial Modeling Prep; Chart: Axios VisualsAmerican stocks are underperforming international equities at their widest margin since the great financial crisis.Why it matters: Investors are looking to increase their exposure outside of the U.S. amid policy uncertainty under the Trump administration and heightened fears over high valuations and an AI bubble.What they're saying: ""I would be quite happy to invest abroad— in developed country equities, broadly in emerging markets— just to try ",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2025/12/30/stocks-world-trump-jpmorgan,80.43
6e21b585daaa08f3c772369f42fb93ae,NORTEAMERICA,Global Economy,Most returned Christmas gifts: What shoppers send back after the holidays,"Christmas doesn't end at the tree — for many, it ends at the return counter.Why it matters: Americans return tens of billions of dollars' worth of unwanted Christmas gifts every year, turning good intentions into one of retail's biggest annual money sinks. The post-Christmas return rush typically peaks in the days immediately after the holiday. Returns jump 25%–35% beginning Dec. 26 compared with earlier in the month, according to Adobe Analytics.The weeks-long surge, dubbed ""Returnuary,"" extend",https://www.axios.com/feeds/feed.rss,https://www.axios.com/2025/12/25/christmas-gifts-holiday-returns,76.34
cd81c95e30596fbd1e49ad8da3e6ad51,LATINOAMERICA,Global Economy,Llegó a Nueva York para esperar su juicio,"Nueva York y Washington. El presidente venezolano, Nicolás Maduro, y su esposa, Cilia Flores, llegaron como prisioneros a Nueva York en las tinieblas del anochecer invernal y fueron trasladados a una prisión federal en Brooklyn, donde esperarán para ser presentados ante un tribunal federal en Manhattan.",https://www.jornada.com.mx/rss/edicion.xml?v=1,https://www.jornada.com.mx/2026/01/04/politica/002n2pol?partner=rss,82.2
d44c46ca0eb587113f8257bf161a2b97,LATINOAMERICA,Global Economy,Las fotos y videos de la llegada de Nicolás Maduro a Nueva York tras su captura: “Feliz Año Nuevo”,El líder chavista llegó a suelo estadounidense esposado y escoltado por efectivos de la Administración para el Control de Drogas; fue capturado junto con su esposa y enfrentará cargos por narcotráfico y terrorismo,https://www.lanacion.com.ar/arc/outboundfeeds/rss/,https://www.lanacion.com.ar/el-mundo/las-fotos-y-videos-de-la-llegada-de-nicolas-maduro-a-nueva-york-tras-su-captura-feliz-ano-nuevo-nid04012026/,82.79
224c427d468decf6228d2198ee4719e7,LATINOAMERICA,Global Economy,Dos personas fueron asesinadas en un taxi en el centro de Medellín: van ocho homicidios en el Valle de Aburrá a tres días del inicio de 2026,Las autoridades investigan este llamativo doble homicidio a bordo de un vehículo de servicio público perpetrado en la noche del viernes.,https://www.eltiempo.com/rss/colombia.xml,https://www.eltiempo.com/colombia/medellin/dos-personas-fueron-asesinadas-en-un-taxi-en-el-centro-de-medellin-van-ocho-homicidios-en-el-valle-de-aburra-a-tres-dias-del-inicio-de-3521574,77.83
a6e3fb2479456937b2e98088358c2080,EUROPA,Global Economy,‘Pushed to the limit’: Europe’s ski resorts face climate change threat - which country has it worst?,Higher temperatures and a lack of snow are forcing Europe's ski resorts to rethink their business model.,https://www.euronews.com/rss,http://www.euronews.com/2026/01/04/pushed-to-the-limit-europes-ski-resorts-face-climate-change-threat-which-country-has-it-wo,76.37
942ac12f368c3531930a6736edf14e54,EUROPA,Global Economy,"Latest news bulletin | January 3rd, 2026 – Midday","Catch up with the most important stories from around Europe and beyond this January 3rd, 2026 - latest news, breaking news, World, Business, Entertainment, Politics, Culture, Travel.",https://www.euronews.com/rss,http://www.euronews.com/video/2026/01/03/latest-news-bulletin-january-3rd-2026-midday,81.96
5886006891fc0f501968f83996a0e50e,EUROPA,Global Economy,Which European countries use the most antibiotics?,"Antibiotic use varies greatly across Europe, and in some countries it is even increasing.",https://www.euronews.com/rss,http://www.euronews.com/health/2026/01/03/which-european-countries-use-the-most-antibiotics,72.79
bbf9c121a80542b5e0dcbd6b6bb75d7c,EUROPA,Global Economy,"Bulgarians adapt to euro, banks and shops report smooth transition","Bulgaria’s first days using the euro pass calmly, with banks, shops and customers adapting smoothly as both the euro and lev remain in use.",https://www.euronews.com/rss,http://www.euronews.com/video/2026/01/02/bulgarians-adapt-to-euro-banks-and-shops-report-smooth-transition,75.85
dc675cb1b333778d449038318f14e57b,EUROPA,Global Economy,Man killed in Nottinghamshire gas explosion,Rescue teams discover body in wreckage of terrace property,https://www.telegraph.co.uk/news/rss.xml,https://www.telegraph.co.uk/news/2025/04/12/gas-explosion-nottinghamshire-town-worksop/,70.67
7e16816f85eca774d99f3e6af96f32e9,MEDIO_ORIENTE,Global Economy,Sporadic protests in Tehran as clashes reported in Iran’s west,Protests fuelled by economic duress spiral into political ones in some cases as they spread to different cities.,https://www.aljazeera.com/xml/rss/all.xml,https://www.aljazeera.com/news/2026/1/4/sporadic-protests-in-tehran-as-clashes-reported-in-irans-west?traffic_source=rss,78.76
60bb698aa739168d52f3552469cd2129,MEDIO_ORIENTE,Global Economy,President Herzog honors Shira Banki at Jerusalem Pride Parade,,https://www.jpost.com/rss/rssfeedsheadlines.aspx,https://www.jpost.com/breaking-news/article-856818,71.89
a6af34c59070e174fc72b013553d1445,MEDIO_ORIENTE,Global Economy,Rights group says at least 16 dead in Iran during week of protests,"By Elwely ElwellyDUBAI, Jan 4 (Reuters) - At least 16 people have been killed during a week of unrest in Iran, rights groups said on Sunday, as protests over soaring inflation spread across the country prompting violent clashes between demonstrators and security forces. Deaths and arrests have been reported through the week both by state media and rights groups, though the numbers have differed. Reuters has not been able to verify the figures independently.",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/rights-group-says-least-16-dead-iran-during-week-protests,77.84
94438b217e3565be73266ee24a0994ee,MEDIO_ORIENTE,Global Economy,"Beyond Venezuela, what does Maduro’s fall mean for isolated Iran?","To counter US influence and demonstrate global reach, Iran had for years invested heavily in Venezuela as a politically aligned, economically intertwined and rhetorically defiant ally.",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/beyond-venezuela-what-does-maduros-fall-mean-isolated-iran,80.05
572efcf0de1df6a1c3e1ac49e491c529,MEDIO_ORIENTE,Global Economy,Iran supreme leader says will not yield as protests simmer and US threatens,"DUBAI, Jan 3 (Reuters) - Iran's Supreme Leader Ayatollah Ali Khamenei vowed not to yield after U.S. President Donald Trump threatened to come to the aid of protesters, as rights groups reported a sharp rise in arrests following days of unrest sparked by soaring inflation.Speaking in a recorded appearance on television on Saturday, Khamenei said the Islamic Republic ""will not yield to the enemy"" and said rioters should be ""put in their place"".",https://www.al-monitor.com/rss.xml,https://www.al-monitor.com/originals/2026/01/iran-supreme-leader-says-will-not-yield-protests-simmer-and-us-threatens,82.02
058d36f1d5561d2da9fb5f3aaba72bbb,ASIA_PACIFICO,Global Economy,Condom tax and cheaper childcare: China's plan to boost birth rates,"Chinese people pay a 13% sales tax on contraceptives from 1 January, while childcare services are exempt.",http://feeds.bbci.co.uk/news/world/asia/rss.xml,https://www.bbc.com/news/articles/czxpk7r8w9yo?at_medium=RSS&at_campaign=rss,79.75
47ccf3552df84a2e3aeb567688b0ec32,ASIA_PACIFICO,Global Economy,US ‘kill line’ shocks Chinese social media as economic woes shatter illusions,"A series of social media posts highlighting the economic insecurity facing ordinary Americans has triggered an intense debate in China about social problems in the United States and shattered some long-held perceptions.
Many of the posts from influencers described the vulnerabilities as a “kill line”, a term used by Chinese video gamers to describe the health threshold below which a character can be instantly defeated.
The term has now been repurposed to describe a financial and social tipping..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/china/politics/article/3338633/us-kill-line-shocks-chinese-social-media-economic-woes-shatter-illusions?utm_source=rss_feed,81.16
557d23d648a96ff1eef6c55e16a5b8cd,ASIA_PACIFICO,Global Economy,"Hong Kong to boost tech, financial services integration during AI boom: Paul Chan","Hong Kong’s finance chief has pledged to further integrate financial services with technology innovation to foster a thriving ecosystem, following a surge in investor interest in artificial intelligence-related stocks during the first trading day of the year.
Financial Secretary Paul Chan Mo-po also stressed on Sunday the importance of Hong Kong’s role as an international capital market in fuelling the growth of mainland China’s frontier tech firms using the city’s funding and liquidity.
“We...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3338660/hong-kong-boost-tech-and-financial-services-integration-amid-ai-boom-paul-chan?utm_source=rss_feed,80.42
cd058516e442f5dad23354c8d4e0cfcd,ASIA_PACIFICO,Global Economy,"China’s wealthy swap real estate for insurance, gold as retirement looms","Since 2020, Li Jiang, a veteran manufacturing entrepreneur from Guangdong, has been selling off his properties one by one – a move that once puzzled many of his friends. For decades, real estate had been the ultimate “anchor” for retirement planning and wealth transfer among China’s high-net-worth families.
At his peak, Li concentrated much of his wealth in property, owning seven assets ranging from CBD apartments to high-end suburban villas. These were intended partly for retirement and partly.",https://www.scmp.com/rss/91/feed,https://www.scmp.com/economy/china-economy/article/3337974/chinas-wealthy-swap-real-estate-insurance-gold-retirement-looms?utm_source=rss_feed,79.3
d02019f5372045358b1e128e0278586a,ASIA_PACIFICO,Global Economy,"China’s emission-free tech boosts productivity 3-fold, debunks Trump’s green burden theory","A groundbreaking Chinese innovation is turning one of climate policy’s oldest assumptions on its head: that cutting emissions inevitably hurts the economy.
Critics including US President Donald Trump have long dismissed green regulations as a drag on industry, claiming they raise costs and cut production. Even the European Union is now reconsidering its phase-out targets for fossil fuel vehicles, using the negative economic impact as justification.
But new research from a team led by the Chinese",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/china/science/article/3338372/chinas-emission-free-tech-boosts-productivity-3-fold-debunks-trumps-green-burden-theory?utm_source=rss_feed,81.06
c2d846087671e7772f3997d92069fce9,ASIA_PACIFICO,Global Economy,Why China is turning down the nationalist heat in its row with Japan,"A little over a decade ago, a diplomatic row with Japan would have been enough to bring people out into the streets in China or at least stir a patriotic retail boycott.
In 2012, for instance, tensions boiled over after Tokyo bought and then nationalised three of the Diaoyu Islands, a group of eight uninhabited islands in the East China Sea that Japan calls the Senkakus.
China and Japan have a long-running territorial dispute over the islands and authorities appeared to tolerate the...",https://www.scmp.com/rss/91/feed,https://www.scmp.com/news/china/diplomacy/article/3338502/why-china-turning-down-nationalist-heat-its-row-japan?utm_source=rss_feed,79.16
7bc8d1e87fa46051b0db756c8c9a582c,ASIA_PACIFICO,Global Economy,How China quietly became the world’s climate policy leader,"In contrast to the United States, which innovates and influences, and the European Union, which regulates, China has become the world’s climate doer.
Beyond the headlines of decoupling, tariffs and geopolitical rivalry, an underappreciated global transformation is quietly under way: China, often framed as the world’s factory and climate laggard, has, almost by stealth, become the world’s undisputed climate leader.
This may sit uncomfortably with Western policymakers, and perhaps even with some..",https://www.scmp.com/rss/91/feed,https://www.scmp.com/opinion/china-opinion/article/3338280/how-china-quietly-became-worlds-climate-policy-leader?utm_source=rss_feed,80.9
3c1bd7e58deb0ac03a4386aff50c6dc1,ASIA_PACIFICO,Global Economy,Belt and Road nations' share of China trade surplus overtakes that of US,,https://asia.nikkei.com/rss/feed/nar,https://asia.nikkei.com/spotlight/belt-and-road/belt-and-road-nations-share-of-china-trade-surplus-overtakes-that-of-us,79.62
3316db90884be104af2ac7b1f63ecc98,ASIA_PACIFICO,Global Economy,Will US capture of Maduro affect Chinese investment in Venezuela?,"China is Venezuela’s largest creditor and, by far, its largest buyer of oil, accounting for more than 80 per cent of crude exports.",https://www.straitstimes.com/news/asia/rss.xml,https://www.straitstimes.com/asia/east-asia/will-us-capture-of-maduro-affect-chinese-investment-in-venezuela,83.78
6e95da16994df3c83717d8d799fefdb7,ASIA_PACIFICO,Global Economy,Irish PM Martin to visit China as Beijing shores up EU ties,"BEIJING, Jan 3 - Irish Prime Minister Micheál Martin will visit China from Sunday, the Asian nation's foreign ministry said, the first such trip by an Irish Taoiseach since 2012 as Beijing shores up ties with individual members of the European Union bloc.",https://www.straitstimes.com/news/asia/rss.xml,https://www.straitstimes.com/asia/irish-pm-martin-to-visit-china-as-beijing-shores-up-eu-ties,77.97
f20819e1aa6ddd86a2cf5a2427b0db3e,ASIA_PACIFICO,Global Economy,Former DGP stresses discipline and holistic development of students,GVK Chinmaya Vidyalaya celebrates 13th annual day,https://www.thehindu.com/news/national/feeder/default.rss,https://www.thehindu.com/news/national/andhra-pradesh/former-dgp-stresses-discipline-and-holistic-development-of-students/article70468163.ece,70.2
314173c65a1c4c068278ee8d8065cf29,ASIA_PACIFICO,Global Economy,"Development a key focus, says Thrikkakara municipal chief","The idea is to focus on ten key goals and ensure they are met. These include improvements in waste management, ensuring a reliable and adequate water supply, stray dog control, and fostering sustainable urban development, among others, says Rashid Ullamppilly",https://www.thehindu.com/news/national/feeder/default.rss,https://www.thehindu.com/news/national/kerala/development-a-key-focus-says-thrikkakara-municipal-chief/article70468117.ece,74.61
ad79547291d664eacda39ddce73539d6,ASIA_PACIFICO,Global Economy,Hopeful that DMK will conclude seat-sharing talks at the earliest: Girish Chodankar,"He says the Congress has received close to 5,000 applications from aspiring candidates and the conclusion of the seat-sharing negotiations is essential as the party can then concentrate on choosing the candidates and campaigning",https://www.thehindu.com/news/national/feeder/default.rss,https://www.thehindu.com/news/national/tamil-nadu/hopeful-that-dmk-will-conclude-seat-sharing-talks-at-the-earliest-girish-chodankar/article70467223.ece,73.02
c78a30f64da47ea5e70a4929d5e79916,ASIA_PACIFICO,Global Economy,Andaman & Nicobar Islands will be a major contributor to India’s treasury in 10 years: Amit Shah,"Union Home Minister inaugurates and lays foundation stones for various projects worth ₹373 crore in the archipelago. He also chairs a Parliamentary Consultative Committee meeting focused on issues of national security, disaster management, cyber security and regional infrastructure.",https://www.thehindu.com/news/national/feeder/default.rss,https://www.thehindu.com/news/national/andaman-and-nicobar-islands/andaman-nicobar-islands-will-be-a-major-contributor-to-indias-treasury-in-10-years-amit-shah/article70468126.ece,77.02
bee5e84181123b3054c5682791510d99,ASIA_PACIFICO,Global Economy,"Despite Maduro's capture, there are no quick wins in tapping Venezuela's oil reserves","The South American country may have the world's largest estimated oil reserves, but output has plummeted over the past decades.",https://www.japantimes.co.jp/feed/,https://www.japantimes.co.jp/business/2026/01/04/venezuela-oil-reserves-analysis/,82.28
36fe967776e6862c6a17602d5f60a2a8,ASIA_PACIFICO,Global Economy,"Hong Kong chief executive delivers policy address, focuses on livelihood, economy",,https://www.globaltimes.cn/rss/outbrain.xml,https://www.globaltimes.cn/page/202509/1343755.shtml,78.86
dcdfa4a56604461c4df3c0a2c15415ce,AFRICA,Global Economy,"Great white sharks being sold in North African fish markets, say researchers","Overfishing and illegal fishing are contributing to the loss of sharks, including great whites.",http://feeds.bbci.co.uk/news/world/africa/rss.xml,https://www.bbc.com/news/articles/c9qe9wvq534o?at_medium=RSS&at_campaign=rss,75.45
442c6d6f8d7d88559735bc371ca429f0,AFRICA,Global Economy,Guinea: Pankaj Oswal's Axis International Ltd Initiates USD 28.9 billion World Bank Arbitration Against the Republic of Guinea,"[InfoWire] Mining permit of Guinea's second-largest bauxite producer unlawfully terminated. USD 28.9 billion claim based on Guinea - UAE Bilateral Investment Treaty and Guinea's 1995 Investment Code. Damages are based on proven reserves, a rigorous valuation model and well-established principles of international and Guinean law. Arbitration claim is the third-largest investment treaty claim ever filed and the second-largest claim filed before the World Bank. If it fails to pay compensation or",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202512290313.html,78.39
88710aff8aa8bcd0b445c2b89390b495,AFRICA,Global Economy,Nigeria: Reforms Meet Politics in a High-Stakes Economic Year,"[This Day] Nigeria reached 2026 at a delicate crossroads, balancing hard-won economic stabilisation against the rising pull of pre-election politics. Inflation has eased, the naira has steadied, and reforms are moving from design to execution, yet campaign spending and fiscal pressures are already gathering force. This is a year when budgets, markets, and institutions will be tested simultaneously. How policy discipline holds under political strain will shape business assurance and economic outc",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601040016.html,81.53
8c47766df8e1bb4032a4172871a464e6,AFRICA,Global Economy,Uganda: Maduro's Arrest a Wake-Up Call for Africa's Strategic Security - - Museveni,"[Nile Post] President Museveni has said the recent arrest of Venezuelan President Nicol&#xe1;s Maduro by the United States underscores the urgent need for Africa to strengthen its strategic security across land, sea, air, and space.",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601040009.html,81.34
796184d325ebe95e95979362b360f83e,AFRICA,Global Economy,Africa: 10 African Countries With Highest Cost of Living At Start of 2026,"[Vanguard] Living costs differ significantly across Africa, shaped by factors such as import dependence, currency strength, urbanisation and consumer demand. While some countries remain relatively affordable, others stand out for their high day-to-day expenses--particularly for food, dining, transport and utilities.",https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf,https://allafrica.com/stories/202601040008.html,79.07
9085ccd39822f5dd0ad89e90b3c8395c,NORTEAMERICA,War & Conflict,FTC chair Lina Khan warns AI could 'turbocharge' fraud and scams,"Artificial intelligence tools such as ChatGPT could lead to a ""turbocharging"" of consumer harms including fraud and scams, and the US government has substantial authority to crack down on AI-driven consumer harms under existing law, members of the Federal Trade Commission said Tuesday.",http://rss.cnn.com/rss/cnn_topstories.rss,https://www.cnn.com/2023/04/18/tech/lina-khan-ai-warning/index.html,0.0
a5e613dee6a741df0dd5e9303f8d0ffb,NORTEAMERICA,War & Conflict,"Russia is 'going backwards' in equipment and deploying post WWII-era tanks, according to Western officials","• Jailed Wall Street Journal reporter Evan Gershkovich denied detention appeal in Moscow
• Putin visits Russian troops at military headquarters in Kherson
• Watch moment WSJ journalist appears in Russian court",http://rss.cnn.com/rss/cnn_topstories.rss,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-04-18-23/index.html,0.0
60de798b3e20d9269970291fcc9ce21a,NORTEAMERICA,War & Conflict,Behind the mesh curtain: Why airline class wars will intensify in 2026,"Airlines are continuing their focus on premium travelers, adding lounges, new first-class cabins and other perks for customers willing to spend more to fly.",https://search.cnbc.com/rs/search/combinedcms/view.xml?partnerId=wrss01&id=100003114,https://www.cnbc.com/2026/01/02/airline-industry-2026.html,0.0
